N,P,K,temperature,humidity,ph,rainfall,label,frost_risk,pest_pressure,crop_density
17,58,25,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans,0.3748753998298541,0.4195308099322893,0.21157092376650782
11,44,17,26.34043268,55.59160391,8.016210782,35.1051197,mothbeans,0.914041390859471,0.8585574993778509,0.008047469742107016
22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans,0.07407097896776038,0.03923264923843364,0.919341466600579
9,51,19,27.04453473,49.32609633,5.49091063,48.25207759,mothbeans,0.17756952617044514,0.5889273031094645,0.8167564799462994
28,48,15,25.16125354,55.25435777,9.254089438,40.89732789,mothbeans,0.7821118624462774,0.27883071827277867,0.28229066436066347
26,50,19,27.3179125,51.66921088,6.005242945,32.55919573,mothbeans,0.6637295000439982,0.5238905515225989,0.5636198931673462
36,56,20,25.4123765,49.66474269,7.437078236,31.87416982,mothbeans,0.0067384125753396674,0.6609155586947166,0.8462606211404495
8,60,18,31.21629982,46.01868196,3.808429173,53.1205277,mothbeans,0.8141964644994794,0.9381188463185925,0.3095893661280526
24,37,21,30.573999,58.22686794,5.818219385,62.74803826,mothbeans,0.5861008425526072,0.08831519685972143,0.01315311432746502
22,43,24,25.42517036,53.2208266,4.52363558,46.19374559,mothbeans,0.6659236558211933,0.36062987638623395,0.1808286293983779
36,43,24,27.09400578,43.65305437,3.510404312,41.53749535,mothbeans,0.07329542675352738,0.14338132719496757,0.7339097420457836
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,0.4230839720610306,0.7048327968557934,0.3453737625078315
17,43,22,30.06142622,45.90067655,5.498340808,41.0550915,mothbeans,0.6754970994569797,0.9412005437355521,0.5408629447015969
8,45,15,28.09568993,60.9835384,4.61136408,33.84110759,mothbeans,0.7700014504488072,0.036177031898160183,0.06386108029534909
7,56,23,26.33908791,40.00933429,5.545219232,55.50429227,mothbeans,0.26272705962995335,0.6209909455046528,0.7920262051395222
36,57,16,28.61409059,57.14218792,8.292875734,57.02891698,mothbeans,0.43595353841182216,0.7294752897933908,0.6333461041322552
11,45,19,28.70012137,44.359648,3.828031463,44.11622138,mothbeans,0.11026310152288328,0.022167516214949175,0.9530162114473646
6,36,22,24.21610338,59.79236306,8.869532817,42.24783476,mothbeans,0.9583258710684627,0.7228885210640529,0.14310994677403377
17,57,20,28.50677929,45.20094476,3.793575185,66.1761456,mothbeans,0.1472494122582994,0.10335672351633088,0.9634722783227829
4,47,20,25.97948991,64.95585424,4.193189124,72.19245835,mothbeans,0.3214980827125707,0.632144010351951,0.6262967478829118
9,49,16,30.88482722,41.36561835,7.661537348,55.053805,mothbeans,0.10356900308839921,0.5061815942028773,0.1333642776331117
25,51,24,25.5042419,61.66852372,9.392694614,65.07981523,mothbeans,0.9362618218880978,0.7151936780727395,0.6469527448485546
36,44,21,25.12528913,51.33189406,4.516154055,38.48678973,mothbeans,0.7130493390352607,0.9456777928984671,0.0906094775557168
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,0.1383509380493937,0.6614045750076462,0.6520577501018245
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,0.10453746636697538,0.35578959631938123,0.9435701364142457
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,0.3229189269061538,0.7973756094668181,0.20611855251160932
29,44,20,30.04132304,63.56222995,8.620107545,31.83192392,mothbeans,0.8379032732267248,0.9757126826825759,0.49065785881427987
25,51,18,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans,0.18786474842424705,0.4177133251259877,0.14456512588666282
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,0.9605860578908783,0.9402543618088224,0.7200476724364244
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,0.8623655751006262,0.6695569962156871,0.8192751524794686
9,60,23,31.96987867,57.17377029,6.276004336,64.25520357,mothbeans,0.5117759896863604,0.2890668085096426,0.42982320431078963
3,58,21,25.36140526,46.82652785,9.160691747,55.60523179,mothbeans,0.3653882091987969,0.86783170632379,0.4717480855900286
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,0.9555863393001445,0.5516911400182429,0.6481723921482638
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,0.6513436258433895,0.6020461848096568,0.6703042229647089
39,36,22,29.34317422,60.50320928,9.072011412,34.03335472,mothbeans,0.30058328686578534,0.6332147158456124,0.5835638108345926
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,0.9810454664506477,0.3587331640105642,0.6361959365555352
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,0.28286146068344814,0.5083051311201361,0.7414669751716743
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,0.6159447187128021,0.5128083903330269,0.4323301811701083
4,46,15,31.01274943,62.40392519,3.504752314,63.77192383,mothbeans,0.4558480216002157,0.9144094167308173,0.4374133441016704
21,39,20,27.06179658,52.3003173,7.388007483,60.74583498,mothbeans,0.5291204887334812,0.42202828342224846,0.018606149936705063
35,57,25,27.0956288,42.26206161,8.340398059,71.1271039,mothbeans,0.5596120882881854,0.9904699121006088,0.5047108451122222
22,55,24,28.56800579,57.30636014,8.66077954,64.53027638,mothbeans,0.534112214269586,0.7095944629093252,0.35750546451962023
35,51,17,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans,0.8128205072739697,0.9199428653603067,0.7323210590420917
17,56,17,27.94293692,45.41393636,5.9565851,69.66289997,mothbeans,0.317031230836667,0.46583385354975,0.7819833002689041
28,57,17,30.47757686,61.58245338,9.416003106,61.86633917,mothbeans,0.2025131565805368,0.40125171683693844,0.24149374840113574
22,36,16,30.58139475,50.77148138,8.18422855,64.58559639,mothbeans,0.6529870617815929,0.6562859918917838,0.7538483747177815
11,41,19,26.85911286,41.81420849,5.131779302,44.13827124,mothbeans,0.044564151936720066,0.9097367527121458,0.4671175776073722
38,38,18,26.31051759,61.18749126,6.294130313,35.73403813,mothbeans,0.49518529651524246,0.24357199739376884,0.8146648088385429
23,37,24,28.77833449,44.2252605,7.991902443,33.95825723,mothbeans,0.3144266021237288,0.8557615400907055,0.16182916615802395
25,35,20,28.90245417,43.35365671,8.923095695,71.90018566,mothbeans,0.14224697116227952,0.09087087764857285,0.36557969186341605
40,45,20,29.37687468,57.69622912,6.878498176,38.34303462,mothbeans,0.5215220841261632,0.5210416612440787,0.3232499532376157
23,58,19,24.17093241,58.25204566,5.243634849,59.18953429,mothbeans,0.23312876941441593,0.8622673172180715,0.9425592880209639
2,56,23,26.65333029,59.79023382,7.550090941,36.91852635,mothbeans,0.8972219100488157,0.9988149157605434,0.8334471121035372
3,56,17,28.19912143,53.50567601,8.709291688,52.13580529,mothbeans,0.1208786451722695,0.74986626104197,0.34620496708885634
26,51,25,28.76488954,52.62741529,7.792508068,55.21606732,mothbeans,0.11397257834193664,0.18150370300204796,0.520918129405763
39,42,20,29.3499706,61.25353851,8.055908858,40.82840673,mothbeans,0.9754617734203876,0.5573401294980989,0.8750289221793572
27,59,20,28.00937423,52.60950014,4.397698806,36.01203025,mothbeans,0.17874732961494666,0.6853391787768404,0.17098560170564342
24,45,19,26.85851927,48.8246387,5.952384957,34.7426459,mothbeans,0.755751966965546,0.3205239106125331,0.12101917988141359
7,40,17,31.2123945,40.92604945,8.532078733,53.78769958,mothbeans,0.6059212946087714,0.4977198009130836,0.8656990580839989
15,45,23,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans,0.6617547168123286,0.8373534812670784,0.32243391582335285
26,52,23,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans,0.9804437016500734,0.4697444254297692,0.5324213239849016
20,45,16,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans,0.4570311254021138,0.5705568003044899,0.6328175498160427
34,54,24,31.2119298,41.55934359,5.026003659,68.80141783,mothbeans,0.19537821145653797,0.08812691313298306,0.1756143913835722
19,51,25,26.80474415,48.23991436,3.5253661,43.87801983,mothbeans,0.496640609348346,0.8164927458282593,0.9240833813127562
29,41,21,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans,0.07641197289101982,0.1829361831040457,0.34567863726084463
20,50,22,30.99694676,46.42693735,9.406887533,38.31597852,mothbeans,0.47607920435052536,0.1789701063433696,0.19512483155043087
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans,0.327949685487012,0.9997060863779308,0.3860424114767757
15,54,15,29.97604322,57.03184356,8.35495812,44.86052932,mothbeans,0.0005117898641125665,0.9110104348592171,0.11366674069276467
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans,0.3831375889850853,0.21329628999150008,0.913154490819494
9,59,25,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans,0.7823376037025117,0.322474000438066,0.8807374976188778
40,45,18,30.43683729,55.20522037,5.261285926,30.92014047,mothbeans,0.38902170482546367,0.09286105436467171,0.6709488068822678
35,38,19,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans,0.9630650037073949,0.2198210419104845,0.7016167480418727
14,58,17,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans,0.34577135990226093,0.8759696781262458,0.46190484611773347
40,55,18,30.38257873,40.5926071,7.115994051,47.95406479,mothbeans,0.7228193761104605,0.6638130856378673,0.1300104725302917
18,36,23,24.01825377,53.76623369,7.214078621,35.03404425,mothbeans,0.23890205745228218,0.41288446025336606,0.6882701139523788
35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans,0.8965926521319374,0.6505861186710078,0.27584951916121153
4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans,0.43849770541682037,0.4778705898157931,0.7251034641464968
22,51,16,27.96583691,61.34900107,8.639586199,70.10472076,mothbeans,0.19403008723721554,0.71062509956226,0.33203678387690977
33,47,17,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans,0.2542976781517478,0.10594970125996281,0.8457881686701652
2,51,17,25.87682261,45.96341933,5.838508699,38.53254678,mothbeans,0.25833648162645745,0.3960338690671977,0.04091100646881973
16,51,21,31.01963639,49.9767522,3.532008668,32.81296548,mothbeans,0.23511165905899292,0.2430323791285946,0.2501270309452213
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,mungbean,0.6499468154222636,0.1360390098682627,0.47069047221202226
8,54,20,28.3340432,80.77275974,7.034214276,38.7976407,mungbean,0.1648495501621048,0.5678797920667844,0.8516084024894859
36,55,20,27.01470397,84.34262707,6.635968698,55.296354,mungbean,0.48103155113819485,0.10873574611327613,0.6029610684546984
10,56,16,28.17432665,81.04554836,6.828187499,36.35720652,mungbean,0.10154507487833268,0.5530267965726511,0.7236457089269039
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean,0.7658472385978126,0.6642914775708744,0.34483224100375437
9,57,24,29.89232778,89.71503316,7.165121109,42.99498978,mungbean,0.6322531746720289,0.07629982586927675,0.9450653703738499
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,mungbean,0.999819796409624,0.958355086011599,0.9264931308438964
31,51,25,27.53592929,85.5701901,7.196774236,53.01899249,mungbean,0.3852532899408729,0.8735575727793647,0.7895191366457996
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,mungbean,0.9156045628592059,0.35697793676614004,0.6496294473254216
21,39,20,28.14448546,82.1193047,7.064782138,46.75690086,mungbean,0.7931516295749733,0.9383922499204977,0.07918955856736559
28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,mungbean,0.6150297138993911,0.5374877413831577,0.39141191299095496
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105,mungbean,0.6155602454900254,0.9792522065012288,0.7573873806369815
24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,mungbean,0.0624886598878417,0.3721996201571312,0.6941982628104975
28,46,16,29.008124,84.96089355,6.664187809,45.91011391,mungbean,0.18204763468911792,0.6830383288239266,0.1599536747381382
21,38,21,29.75538903,86.45193297,6.637677489,37.54602719,mungbean,0.7561308496791898,0.6496854444134001,0.7250603378713809
34,60,25,29.78416743,85.16906976,6.79385576,40.77872823,mungbean,0.27302110916953254,0.6271757744880853,0.8892339733076555
19,53,22,27.8640132,80.4513142,6.852884643,42.83053902,mungbean,0.14843055110162262,0.1636345040931689,0.22408737363782666
31,58,15,27.11026483,84.96771717,7.121571293,51.52617423,mungbean,0.2566474506518667,0.5764406501559189,0.8805010757428733
19,35,24,27.11030369,83.64274107,6.883308033,49.11964582,mungbean,0.25252458707480063,0.18184687980813408,0.22431388275979786
24,53,17,28.95451232,89.07866095,6.421271178,57.65901369,mungbean,0.4914394332284313,0.31784048702922335,0.6562832620265031
13,47,20,29.21780035,87.93724219,6.54450214,43.1386631,mungbean,0.9879230439824801,0.8100259244664507,0.842180617413695
31,53,16,28.7420098,85.81675947,6.452006451,48.54598575,mungbean,0.9905406551469136,0.3377534995693781,0.09175824101096319
28,45,23,29.65021184,80.29868321,6.489259136,56.76278363,mungbean,0.8221183100299955,0.8389719376685106,0.3596574503363951
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean,0.8699032032570841,0.21961659535505457,0.24160730941400493
33,60,15,28.95172351,81.67085323,6.510840928,56.51103293,mungbean,0.35233564514949933,0.822709239333827,0.1688577197240339
34,45,21,28.18837136,82.60629652,6.287380117,37.01110438,mungbean,0.5873805152213725,0.3536051541929243,0.6233787773749704
13,57,25,28.30041493,86.20681554,6.86308576,50.47333854,mungbean,0.3740853552717857,0.7077401658838383,0.6958031815706303
33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,mungbean,0.14137899029400403,0.46994985621563695,0.23841474322078077
32,57,22,28.6899851,87.50436797,6.769415888,44.56598352,mungbean,0.673400546889728,0.023630244922884534,0.24646149502276266
23,59,25,27.8262623,88.73100226,6.320768488,56.68833819,mungbean,0.04842892329093671,0.9099611334484613,0.7060881255242679
35,41,18,28.70562673,81.59200689,6.705008504,59.87065439,mungbean,0.2101781976540635,0.8144114017020154,0.3994379417412011
6,48,24,28.6362812,84.61431076,6.790736339,48.48319335,mungbean,0.9012892425533607,0.34604180403366586,0.6257396158619839
29,36,25,28.28511547,88.4393979,7.130278657,48.56690235,mungbean,0.7849834378096499,0.32794861579580503,0.30351891897791977
4,36,22,27.60887393,86.13316408,7.012740397,43.80041104,mungbean,0.12924285708950115,0.5930025059876085,0.16497812185777383
10,59,22,28.60901145,86.99495766,7.155685016,36.94616965,mungbean,0.6573672752145915,0.5941893098553968,0.6508163460734451
14,48,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean,0.7276197346538382,0.36604815761259885,0.049219359425673515
8,50,21,28.62911222,89.1148059,6.218923893,50.49913241,mungbean,0.0004623800315682265,0.035531223228602346,0.6386931600305508
20,40,15,29.57329479,88.07505524,7.199495368,45.04467075,mungbean,0.1965557567276433,0.495086751862189,0.597139863842223
36,43,22,27.82684262,87.16679147,6.389882166,58.37249772,mungbean,0.666407341895755,0.980976423592878,0.26501478919499916
14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,mungbean,0.7627016849046651,0.5902775716289719,0.7330098178972806
11,60,23,27.33684386,88.50229102,7.033012777,51.09802625,mungbean,0.23397222020901798,0.6251191004204513,0.5538634594003471
10,59,15,29.83040388,89.30428305,6.32400451,58.86687093,mungbean,0.6408482599378792,0.17957005279918722,0.02325082350163138
7,60,25,28.2753171,82.76020821,6.397636709,56.04995423,mungbean,0.26205222731125893,0.9285384577152784,0.13803502305238308
2,47,15,29.86860065,85.99127934,6.401455706,58.41394143,mungbean,0.18668464929624767,0.6155478438514875,0.8030044356904433
20,45,22,29.5888162,89.9939693,6.904587016,54.96121262,mungbean,0.44761662138161634,0.11889267252270548,0.4626440155685713
2,39,15,28.07219563,82.9116472,6.478557136,49.61865305,mungbean,0.12316925629499627,0.5861303192887547,0.8451470499878397
27,40,24,27.84026517,89.99615558,7.063022095,52.84626009,mungbean,0.4669108970326615,0.3306326053151653,0.14445554659422305
35,48,15,27.10818093,87.4512669,6.981758362,55.03723979,mungbean,0.41407508120713094,0.5869259117175615,0.9958276776026638
4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,mungbean,0.8308895706976263,0.7112482603762352,0.9385627394213203
1,48,24,29.34594634,85.60472562,6.232836962,59.03629954,mungbean,0.07623799690329944,0.9617911944521522,0.4152715194381636
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean,0.26265067088683647,0.8115892141343723,0.768863527559025
11,46,24,27.65280218,89.80650642,6.459252023,56.52558045,mungbean,0.6567670431255938,0.8799964803392265,0.27388779122578094
34,47,19,27.31372793,85.44815232,6.568795404,53.15223123,mungbean,0.28999349049833917,0.8258924130908408,0.6930745665874833
21,44,18,27.06909959,86.89934108,7.12851089,50.46746116,mungbean,0.14424976283102758,0.19018372910368894,0.8334789942098952
17,58,20,28.06642822,85.91625451,6.42937879,39.23831035,mungbean,0.3550388749444949,0.9022613052316396,0.7303226522205877
25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,mungbean,0.08954171984849368,0.7953923433174759,0.9266394994439617
2,38,18,27.53632932,89.92908171,6.619891498,45.48591922,mungbean,0.2920917980219871,0.37463175399712456,0.6573794114380869
9,48,20,29.66461594,84.28187572,6.377568542,56.09542002,mungbean,0.5008846251508303,0.6808707872263348,0.02424251098962793
37,49,25,29.9145443,85.85384444,6.415459592,41.39081525,mungbean,0.25814014336354535,0.5165657989346545,0.35809814719590777
36,38,15,28.36363858,87.59810657,6.320662012,57.99524359,mungbean,0.710719987865672,0.8423776858939417,0.6556433874852323
40,58,15,29.46416042,87.60890009,6.978400282,43.15411472,mungbean,0.29179338876407834,0.017772023439299855,0.7810113863434718
30,44,16,29.73013036,82.89166381,6.442335593,50.91511275,mungbean,0.8060264109092639,0.5438014547369974,0.880820392588963
1,59,23,27.46852989,87.17649,7.184398832,43.78420984,mungbean,0.42161591926596215,0.6709273469885916,0.5957179386217484
9,48,22,27.77076285,87.09979549,6.402926221,49.50812624,mungbean,0.20277014671720314,0.3566708333127968,0.20384735868747578
14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,mungbean,0.09269722314342671,0.9763516891534624,0.46045125682981375
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean,0.12907257855173163,0.8344268117606273,0.987444807770194
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean,0.6978144740853672,0.6956721246648281,0.10842657657600868
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean,0.7773058228243703,0.743684495113531,0.43300072696088004
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean,0.5664237884082054,0.12987424924924318,0.5567676111151711
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean,0.24364907274542502,0.3948406945192814,0.8185651420808162
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean,0.17431749538900387,0.8753136973386305,0.044386021648602225
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean,0.6391213695327775,0.406693437530443,0.06524454757931691
34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,mungbean,0.44418306896360704,0.6236418181027434,0.806471411045238
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,0.06532127345331923,0.6724005175326332,0.21197915955025942
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean,0.8822254208984999,0.8031625532717238,0.8303473607323735
5,45,21,28.36291385,88.00989267,6.487124217,43.05130077,mungbean,0.06109707868474396,0.10132635926874174,0.6392428913373036
22,37,20,27.62749466,86.49366929,6.605733068,39.26137642,mungbean,0.6389116427237438,0.2274513925461104,0.8669822688444082
40,51,17,28.66086349,86.12194568,6.860602782,50.01534317,mungbean,0.1169518372933625,0.5797415701567287,0.00772095215625912
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean,0.82540755985284,0.17276495072576514,0.276417935291626
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean,0.6849995614063451,0.7400389302872816,0.4903255955929214
38,36,21,28.02952623,84.8845732,6.556372966,36.12042927,mungbean,0.03724150274942706,0.5743624451779556,0.16363610431093706
6,37,17,28.08657178,80.35005927,6.760694228,38.14476781,mungbean,0.8589250853619798,0.5454426178189393,0.21147916724130805
6,47,18,29.16174608,80.28038146,6.715276663,40.16545979,mungbean,0.043477032987606655,0.3160809820234,0.545798479363182
24,44,17,29.8596912,80.03499648,6.666380512,50.66487502,mungbean,0.6709941802191528,0.31006204634891593,0.03266912903653185
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean,0.7244304077750092,0.5864508915390273,0.06734556984875767
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean,0.6958615668027258,0.347244431956693,0.5961584410827097
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,0.5268089901911622,0.7291441067639713,0.540352903426542
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean,0.4719577741281236,0.6801536835407082,0.2573741914698849
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,0.2891293029644605,0.9099601161785276,0.4551254105058519
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean,0.6969671695016896,0.00027601622846599126,0.3878970372363086
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean,0.1251836949336194,0.059584186512574105,0.17140081264776946
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,mungbean,0.4032134480671705,0.2779461835337934,0.2773721057847765
22,54,20,28.56149805,83.63802195,6.689825155,41.013132,mungbean,0.45864822155242163,0.5680167614925093,0.5785052870940353
29,45,16,28.43683487,87.91332682,6.583381939,43.12063289,mungbean,0.4940122119996104,0.45196679201325596,0.5514230947703287
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,mungbean,0.7270448733753829,0.2013967226684062,0.2163828145021513
10,37,22,28.7275267,89.12760359,7.069747814,58.52974279,mungbean,0.4459241789110042,0.5723040630753564,0.16134909827247124
4,44,19,27.95639663,83.52706038,6.921993878,43.25726752,mungbean,0.44471746755541086,0.5314652732153688,0.8844301181802714
20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,mungbean,0.28536978871600943,0.9087876320274004,0.5376121804817893
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean,0.1291776788007064,0.07963204712273254,0.8052528868998956
25,48,21,28.438097,83.48991368,6.267684328,52.55469976,mungbean,0.8098542425839989,0.5349690549373581,0.41837855140321706
56,79,15,29.48439992,63.19915325,7.454532137,71.89090748,blackgram,0.7153470738877779,0.19411607032826755,0.4010942299111527
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram,0.4058681784237068,0.5438226458962548,0.6225640546878883
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram,0.9088713244732541,0.17808688458916722,0.4524426882825772
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,0.10210807263879046,0.10979622131397383,0.3715188493652008
44,58,18,28.03644051,65.06601664,6.814410928,72.49507741,blackgram,0.1596149966887041,0.4364067820705701,0.6583967327700764
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram,0.17635594684991016,0.5880053292884813,0.10402557107326521
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram,0.49169917429654125,0.6128463439168326,0.7740363577682363
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram,0.37099363775426175,0.2197695238187002,0.8635088825949493
27,64,21,32.84213012,68.68401492,7.543804223,73.67166182,blackgram,0.6869396501952272,0.08915374906130821,0.6091326377997817
50,74,17,27.10053268,63.36085585,6.5408208,73.84949872,blackgram,0.44083500051115004,0.30064790609551584,0.4154704769805027
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram,0.6809239442255032,0.46888848060173843,0.8998353322047881
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram,0.7073516949382231,0.5983733466793968,0.004191171928065229
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram,0.6708360156410279,0.08078781346899472,0.5353428467141805
55,66,22,30.91219459,68.79427388,7.747775263,66.63830637,blackgram,0.9401371814103378,0.1325866401994378,0.4624229069507387
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram,0.898405468970929,0.4695760340173863,0.09293764243995145
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram,0.13515716303915232,0.2904267860483887,0.8723197148779296
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram,0.8040925718463399,0.9317199553563525,0.7701123474220823
50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,blackgram,0.1806332830650361,0.8431555793327595,0.6758463078812957
30,65,25,32.88733849,64.59457409,7.70650895,71.50569456,blackgram,0.3573134383115234,0.6106067564426062,0.7931462208498927
20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,blackgram,0.16720109855766568,0.12877747920194627,0.6880134004125336
58,71,15,27.82592799,67.5861883,6.919243702,74.01229707,blackgram,0.5241725465006073,0.3011607417838976,0.43550973802231047
25,71,24,28.49538735,60.44848407,7.187721818,74.91559514,blackgram,0.8777851884831386,0.7920548227765801,0.03842704891154203
52,71,16,27.74274761,68.53997144,7.075886472,71.78615328,blackgram,0.21120629692105375,0.10004448219942515,0.9228202551634528
40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram,0.36933781481401345,0.8688975966686251,0.6865282310535135
20,60,25,27.3254209,69.09047809,6.726469088,61.19250859,blackgram,0.5197339076605477,0.7241511226340259,0.29032088105424886
48,61,21,30.28496619,61.69295127,6.628264883,65.62859526,blackgram,0.9951165896585589,0.1953635515061216,0.2863713772277981
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram,0.6237409805360771,0.5176764213798561,0.9388263152709593
48,62,15,25.36586097,66.6379724,7.538631462,65.81655892,blackgram,0.14862298310989133,0.48149535929288806,0.6884241400743845
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram,0.18082094939278456,0.6717213596478584,0.4022365400514844
21,63,22,25.09737391,67.72837887,6.859409487,74.61649888,blackgram,0.17104629418265968,0.31525718240281236,0.4530318825934156
20,72,19,32.47648301,64.34848735,7.397190844,65.820457,blackgram,0.6470617248894619,0.4215414450556635,0.6651986642022656
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram,0.15363038816118083,0.7178643089732282,0.029424906044909438
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram,0.6580166353255138,0.5421110867731292,0.4801896867389512
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,0.6987312298832561,0.9899869867845975,0.2938665069668565
39,60,21,34.89814946,63.59948557,6.97297656,64.72797143,blackgram,0.11867422095529952,0.1291062060853341,0.18214321394039695
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram,0.9114805088275859,0.948611655288804,0.07692530474333498
21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,blackgram,0.6720893171034746,0.5965504499251858,0.6930655667440917
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram,0.8935242577450191,0.05923912768879977,0.34525976549564946
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram,0.8335118244264434,0.22781435334760747,0.688259697743361
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,blackgram,0.6353011646958532,0.3452624347167247,0.7403898520304635
24,80,19,29.67892453,69.0854554,6.808041722,65.66436565,blackgram,0.6382737703697633,0.5919686946728532,0.10050229260933052
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram,0.3497655385710679,0.25219496039464134,0.5224530658640041
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram,0.8414099050323287,0.568737138544924,0.5226974538971196
